160A_XXXX	2237_X	2245_XYYYY	2547_X	2690_XX	2703_XX	3107_XYY	3429_XXY	3430_XXY	3442_XXY	4032_X	525_XYYYY	5297_XY	5566_XY	5755_XY	6029_XX	6312_X	6382B_XXY	706_XXXXY	7086A_XXY	7089B_XXY	711_XXXXY	7178A_X	7179A_X	7181A_X	7184B_X	7194A_XXY	7196B_XXY	7199A_X	7204A_XXXY	7205B_XX	7208A_X	7222A_XXXY	7224A_XXXY	7225A_XX	7229B_XY	7240A_XX	7241A_XY	7242B_XXXXY	7243A_XXXXY	7245B_XY	7246B_XX	7247B_XX	7249B_XX	7251A_XXXXY	7252A_XX	7253A_XX	7271A_XX	7272A_XX	7273A_XX	7275A_XX	7276B_XY	7279A_XXXXY	7281A_X	7282A_X	7283A_XXY	7285A_X	7286A_X	7294A_XXY	7295A_XY	7304B_XXYY	7307A_XXY	7313A_XXXY	7321A_XXXXY	7324A_XXXXY	7326B_XXXXY	7329A_XXXXY	7332A_XXXXY	7346A_XXXXY	7356A_XY	7357A_XY	7359A_XY	7360A_XX	7361A_XX	7362A_XX	7365A_XY	7366A_XY	7368A_XX	7371A_XY	7373A_X	7374A_XY	7375A_XY	7376A_X	7377A_XX	7382A_XX	7387A_X	7388A_XY	7389A_XX	7395B_XYY	7417B_XXX	7425A_XXX	7450A_XXX	7459B_XYY	7467A_XXX	7468A_XXX	7469A_XXX	7470A_XXX	7471A_XYY	7472A_XYY	7473A_XYY	7474A_XYY	7475A_XYY	7476A_XYY	7477A_XYY	7478A_XXYY	7479A_XXYY
CXorf23	511.896746298401	414.61657228175	362.031545465985	467.13642551148	392.740411660898	393.200260930565	370.829163680933	494.245592777079	295.960070421527	353.731319838781	369.997351038619	332.714966561608	318.254311915221	375.749586518328	317.79634074699	327.427922417506	482.642857795575	382.637017114269	342.270052400582	491.922355214738	441.842787495052	334.978812966568	329.501657512243	350.796345496703	379.739755389644	360.933170642519	394.417569239879	450.440210011964	312.205834951382	396.797126521887	388.139327975594	388.127661368288	405.168977253438	410.476251730539	402.727218063807	467.341568273662	457.726209880204	395.483050495932	383.868610503214	440.915667123029	398.142658155106	441.739751878995	370.445928354037	310.605366925686	408.502863609429	405.210206431908	307.276345656043	588.871902674145	491.410468421795	365.983533977017	337.468596170322	463.271032287905	458.166931152638	521.779018914031	373.135523832863	481.19222746593	475.1074445993	288.141585759776	416.067879609261	628.793411317881	498.985463058898	1037.35037361756	559.076745057494	627.412137453719	401.378661667469	464.556443671362	400.037296890676	596.462070115794	473.067504555294	474.292893774803	374.578199274597	458.431774555005	486.321403649135	427.748213434163	470.812002000413	436.033226596641	382.487530488411	419.942331174765	564.000566021409	435.057725638773	410.831071975415	532.351833170793	535.307765854032	466.640161607112	577.383929884104	422.135096211484	504.837385789133	468.548743642248	624.621042331948	447.726970255444	672.937584671056	352.732808432035	574.108360390035	504.557460609411	567.250960641461	733.41318093512	494.717380993973	371.651228649809	611.661003166781	556.038901239036	320.321964324048	491.133626687254	363.851337166076	414.246127041094	356.24335774304	486.782601990436
CXorf38	8273.02464778356	4564.41918816158	4384.58318083013	4773.28358048173	5492.09725567604	4535.00788556098	4604.7076848584	5394.46645070954	4519.91791244605	4290.85306495223	3072.53219394031	3974.70459183896	3059.57998378382	4639.4108007361	3749.57710158809	4393.6510900055	4615.12327090444	5597.31620551398	7139.5706856822	4382.39672966004	5307.62329084564	5506.64427267664	4610.68528626956	4853.13179631601	3239.90437378645	3286.65197465597	3770.98437618707	3927.52591232882	3437.66319483555	5621.42602049688	6165.24374747127	3359.63310404035	4220.94273327004	4277.38698148067	3725.59220765668	4250.91881173423	4016.16101357901	4437.38827793055	4238.70369287671	4874.60491709674	3558.78817280102	4494.11297601761	3951.17750219059	4162.71802081006	5691.38916148603	3675.64565920517	3269.00663864014	5812.74765504952	4322.41893625415	3582.05796321511	4718.36963532701	4152.00082264808	4895.70471634308	4368.78226871213	3120.28801269813	4848.75641846727	4704.35148570181	4958.69382874224	4311.57600361033	4906.40294495331	5343.1953528681	4549.55033744645	5942.6580915806	8891.51834936802	4939.51045330058	5249.0371411333	6239.31559038086	6508.83757572145	4575.64963102525	3424.62976817672	4437.6905570741	4737.26125343984	4683.23806632806	5679.05094477408	6599.69989726584	5640.30053633798	4316.60657776998	4356.39651948332	6563.49398121634	4795.25804444127	5071.60819089303	4943.62734825572	4648.17864636452	3714.80822632069	5103.67440300014	3963.87296543443	4989.44497739297	4985.17546131904	3917.34647235165	4664.63054985429	7316.98463578927	5346.11928389495	4359.09318701696	4791.35438436214	6313.8684698145	4933.32194715259	5251.76350508194	4129.26272738882	4534.14831907095	4143.25572599274	3937.79722368736	3823.79828326672	3572.42368195733	4733.07363463297	3899.87068747354	4428.41185434899
CXorf40A	1437.22550495234	1610.81500735188	1267.13560456594	1401.97403837841	1592.56656908516	1567.43817691227	1636.63554488599	1351.45846789617	1800.00064374533	1461.82496795045	1057.87388905286	1610.72368679623	1470.42589979661	1460.45773757124	1182.61862373665	1636.20916403797	1114.03973402915	1693.02483856991	1564.74646307128	1421.72989847072	1605.43703960207	1401.43028992883	1437.81702795556	961.517148478197	1533.69858589273	1888.98556324713	1393.11304706675	1473.92633992925	2332.06831385484	1559.02046587653	1547.20562739494	1390.13075155556	1604.13798600801	1722.72390122024	1554.50148872967	1384.59336702717	1535.42311782032	1404.22312974483	1506.81024078337	1069.29431196474	1441.90098530775	1219.17786522458	1326.1289854417	1484.22742064118	1132.08488290771	1666.01967117054	1473.69800586243	1322.73237519289	1158.07329389028	1390.62415746353	1265.11024004975	1495.10582464007	1256.52206335463	1403.61676777427	1347.66664489237	1162.30197691748	1641.47404168493	1536.75644775677	2010.98256730871	1286.38937905043	1652.83250857328	1395.28922267274	879.862160745073	1305.13724624399	1270.21565186058	1325.95950353472	1158.23010434064	1144.88809636791	1053.30816915828	1576.0570419876	1523.25313332696	4687.96548747554	1428.24178940714	1635.3983046504	1435.3999309287	1490.51459980571	1688.77836379705	928.851955125619	1979.28455236349	1066.03978453541	1485.97087116251	1596.23100012728	1143.54255950219	1203.0414149664	1288.37166746356	1337.29478603133	1691.79284938208	1341.94520621248	1529.15988244949	1440.5827373063	1607.42563302381	1619.1871087354	1379.51106592765	1323.89320614108	1335.2205050918	1047.23693295483	1268.56833300598	1540.62486957045	1198.89454737981	1341.09180496242	1569.82252845301	1278.47747753288	1758.25344718106	1198.26034240435	1523.26109011495	1140.44001540481
CXorf40B	1615.95235452895	1674.83268596592	2234.05623436632	1670.60329877933	2243.40611135294	2097.04651788005	2076.31310780317	1621.30483692191	2023.206049331	2077.80202082518	1418.65639137744	1647.43209171732	1797.60125586981	2025.06323602431	2363.22705020601	2248.76029841792	1798.15688963781	1969.79667913788	1893.03275506005	1655.89315022139	1813.89845305372	2210.88007019395	1720.63438465919	1384.49650973428	2101.85046380316	2103.78819194346	1646.59667261807	1738.17497770585	2647.6018619938	1839.48783745766	1565.18600982291	1781.77704103913	1612.34812828431	1720.66850399511	2217.26464702914	1744.244046029	1814.68897422974	1822.32288651845	2126.50021447963	1595.7724266573	1862.96664560823	1463.75378861408	1532.88563456961	1861.04203399237	1539.82132550816	2221.92514220773	2120.78809332231	1471.13050459313	1402.45440171028	2142.52517743853	1625.03504643032	1652.16349904051	1904.05961035321	1529.42354513662	1864.93033928039	1452.99491547875	1973.7803821874	1915.89472491658	2218.22654606614	1530.17207212346	1627.57199824592	1051.45785273701	1172.40840896112	1327.19480182231	1750.71848050412	1741.07517447238	1502.48074533977	1382.34843911162	1350.65217898666	1747.1206194567	1654.10529793579	1466.03993084389	1541.12789211674	2070.78004977307	1504.44931378293	1597.86814290507	1981.5058523383	1321.1601408521	1719.98387611488	1418.88524918717	1537.20690480589	1847.73622788973	1183.7922082368	1714.62571237503	1622.33690799318	1505.5682469272	2034.64572581883	1554.72545794961	1397.94498607214	1768.61188508313	2208.3014794972	1906.51183198595	1498.82682530764	1784.13276425207	1492.92643091275	1207.56486955315	1778.91094922381	1842.28892269142	1674.46162614317	1529.80452554238	2154.68568674794	1871.47597189301	2210.72855136123	1671.29389779225	2172.35929992064	1537.39332840569
CXorf56	1416.44931868349	1003.31544712277	1161.88643686402	1485.49231588196	1286.96719385445	1305.34727427911	1016.69878705999	1305.81869934384	1130.84105178115	1212.18495655964	1196.57454765192	967.836805811363	1105.52591591547	1241.47402013168	1118.73579874459	1210.47137248823	1349.70667881826	1445.41893466178	1245.36888768596	1473.60325619763	1150.64324876038	1212.03320344582	1066.35974137141	922.362818724864	1427.98432705035	1401.78720070571	1058.73017963899	1329.24072718853	1429.85144340388	1466.82940678342	1464.74055534201	1275.88553125524	1273.88681435067	1418.6682585057	1406.68250259815	1544.85168677465	1552.85388680882	1040.23743124194	1132.89094551396	1134.43541727422	1182.67805496659	1101.54982639196	1217.49257934548	1135.75779155854	1224.40851460954	1288.96777314907	1223.51735795743	1058.87918194819	1391.84165892563	1373.13127623794	1250.42210578809	1886.95351029389	1593.98741263792	1448.18218210171	1517.6633083026	1410.05521609911	911.835867571311	1270.66584565634	1772.10150854631	1743.49123933455	1674.75728499841	1763.58178643443	1393.79026240474	1102.19186249711	1345.43900666421	1376.23516347154	1216.63892255305	1220.55905717083	1192.01815524677	1687.52506709397	865.763815471614	1184.96930485613	1537.48933749125	933.19400498767	1068.05832870678	1093.65210818487	1379.62761580927	1174.44589373414	1127.11282924335	1189.11964648034	1118.99860103539	1644.24947445498	1172.30280673304	1536.93809895897	1643.09534348383	1027.60845827599	1568.32129611166	1570.35980851529	1248.61557786354	1518.8346028748	1058.11030480911	1532.81083674666	1441.15735654125	1255.68576118897	1345.15608344099	1137.81467076278	1121.15182735942	1305.39460318293	1245.4099161145	1283.14116597448	1475.49706791389	1383.81901150411	1389.31021174376	1455.74223012899	1524.40261592494	1324.32815543727
CXorf57	240.133039146877	900.82646755613	329.023082321958	1003.80073914753	743.868805664689	605.778856989967	441.864115546006	22.6062405143951	501.515801257959	882.622041842633	954.271987778729	48.5358675668766	548.106977490155	579.244908040786	571.486373785193	939.7803716623	911.430183597259	1169.53658360011	211.590157290448	980.986792487487	784.608901382782	385.018170481992	1061.443484277	1185.48411767612	1406.08446212061	1175.61383750699	236.367537555194	166.346133965888	858.89337138617	857.681309817686	1371.93786735545	895.432014351429	950.180641614279	882.681253714476	1127.918647869	1448.94724166591	892.740800183239	1015.32476712318	11.0975749072772	266.837555123456	1086.52794401774	771.194866460746	1050.44156968081	875.864782490404	70.6096014647153	858.838648075118	961.60436766484	714.060848877997	1322.86514238573	776.841592270431	909.371221894467	1076.94178802233	606.44409766167	1663.19093384211	1129.07860204029	1531.04301151903	863.557184231682	988.008969638023	170.688738028962	1109.90766946085	892.6888524752	733.354630986238	237.206339831193	140.286435335403	367.631384058372	36.9315828749641	18.7456970406957	852.273622607695	115.256253304677	1054.25103152147	865.889182016559	495.255931343072	562.783943089261	997.668905840222	494.427551039291	672.655153052656	483.226390357392	710.997060477225	478.628281668557	890.896037126475	478.01545172698	732.380681355659	1126.9570363312	717.009818622605	484.37930923996	818.096470707692	703.411425215084	817.887338528062	599.75706096441	536.424587640812	768.244031323027	545.295009838052	790.111084331076	364.820941624855	505.609388023408	973.111520891886	279.103675376669	485.834232054636	686.938693469867	819.748555651409	658.093310502455	952.594068239362	569.632422380292	991.376061914893	171.827395048973	587.78654756797
CXorf65	42.3935149223422	23.3103104024935	54.6654919026976	37.6965749549416	23.7120682782644	31.0921054852794	24.205792648216	37.1731195078794	23.9306901353471	39.6537115577305	41.375354635801	21.8535629850013	15.9878376817825	40.4651947007335	19.8377833411425	23.2826858904983	17.3336179561419	31.4175064102757	39.2166917112665	42.5329526786359	33.9596843651094	21.5912530049408	62.1134371899687	42.6442688343276	49.0866495802567	43.8434368663299	40.3338474250726	25.9623086528405	39.5629079537177	36.4147600596658	38.6469680657524	55.0368552941746	39.3286964975179	38.2567539027298	50.301687433065	36.6085733169778	36.3140156463425	56.8514917546442	45.5012980379191	47.020983857859	33.8627392126389	32.2196811623707	54.2595828469114	53.5297339892534	39.6335447575077	43.016586689461	24.9480566614515	36.4933039793423	41.7683074095442	27.484380021756	52.1930045463852	37.8340571689172	21.6212717862982	28.8307000946465	40.3964479190166	42.5148004482092	30.3601466279382	58.9321703983765	28.444128800021	41.5247222450916	34.7902185442702	30.0156604197781	29.5344777031265	58.5086557994762	50.9072156670599	42.1363183927802	27.6520040017547	39.5775803706194	36.0460840277224	18.4370628745683	10.4966947818664	45.0629365320376	22.184663845236	16.82407547982	13.1208065139398	11.0648895208087	48.6526125509648	41.8067865241176	25.5091433536186	24.2515753556253	23.2368780401468	31.7642557326203	33.6284473286846	21.4700194425983	21.4325869300986	34.368240639507	50.6698406286571	24.0860709624473	54.89876439671	27.3559563321335	41.3078806582224	26.5611822429275	19.4374656068035	51.694642504868	28.6577096584838	63.1303778335966	18.2441560138716	38.5896636014671	40.3080746336278	35.7087943139004	41.5423809363283	58.5050604466468	35.298539616046	34.5585869161772	30.4085631574272	40.6299565544947
CYBB	7197.95630677734	5118.96403617251	5203.72286822198	6462.68106290941	4613.51120084725	4600.33443584137	4959.80599825229	9241.9460995741	5642.64916741511	5426.47432630743	9238.28877989324	4517.86699205021	7778.97683398226	9651.23907010266	3625.60083936105	11214.2698835142	2098.54840151999	8333.47115285968	5192.82834142055	9772.64755701507	6423.49215471869	3293.25151513661	5024.94181190148	3073.30233638847	6429.40611219564	7629.7302093222	6895.27437490679	8557.44230751792	4237.81705143229	10187.7020948042	7815.49233230844	7775.27899320974	11608.1237082968	10756.2135319948	8906.62618863867	9972.086729564	11099.3995818867	3144.33991202563	9580.41574332069	8029.8823122739	7511.54998094509	5707.71498399942	10742.965880978	6872.56177283357	7062.56612112285	8449.9939020955	7199.02236723222	7113.55363697841	4184.82170633099	7898.17666257276	6432.46117100643	7073.81723008618	13199.1870482672	4311.89579866284	7754.97560942765	6401.62702789869	8493.71280512899	7715.16128878844	9843.19723057628	9803.90098233831	12207.4117704031	9248.29737619921	9142.43357909148	7405.68596006104	8624.08959152643	9971.38260027619	6269.79954052392	10762.4704039892	9510.66638513182	10368.5879746159	8535.98354420174	5449.88119850239	9756.18704126852	8622.52517867484	7613.97373627506	5366.15322705529	3637.65131700502	4644.89150278367	5381.59488625511	7125.77287954841	5855.3738115057	7572.79079034639	6166.36686945485	8736.96353591908	8128.63374682311	6304.3231938674	6163.24317810116	12748.7676388878	10775.1229097267	10115.4633912578	14636.2521801029	7539.1817952888	12010.244182835	8881.2630745703	7152.10785640928	5256.17148536801	12733.9679337342	8786.36201267389	11629.2846324681	8548.24934212688	7277.69896026203	7379.05321327009	9855.64482178236	13542.6896500693	8909.3243348913	9731.12199561841
CYSLTR1	854.428456404341	697.820716247526	405.231619849926	1037.57237120938	612.264137595571	734.514382473768	631.076837109839	562.424873848576	471.929117371422	470.838287604535	1381.89504829052	224.254960014662	1023.00300458404	837.997734636192	288.669918690732	936.277681519222	424.419950729321	944.210752435209	97.0600043271437	1198.57526082198	489.127590615726	499.196101904216	1522.44371273306	878.41765173616	1525.25677678065	1593.73137173642	1489.72543902723	1196.68199902457	1587.63530008104	719.838711527383	1364.56876163845	1021.29247155907	1223.22153349151	1568.17571381226	1102.22324120719	1315.34405828015	1749.66734169421	1121.43526399426	822.935023679822	496.661022219186	903.767634649416	426.359012434964	629.037928291871	720.578821621881	984.977657785647	701.035074084999	657.170611645463	521.249605234165	972.282638668397	832.260577817011	926.957897680252	634.007132382452	1273.01955553546	1337.25978203847	1386.39059520538	704.973936495498	1182.41044369983	1480.36245583245	807.01849814984	1035.75025143386	567.685872611031	369.547906842747	690.811649070794	386.612783425611	653.498710146606	1070.67016094798	678.628211487242	857.846551855208	1079.6577113831	1113.39887600328	1186.3565408242	620.253476733709	1197.34076443032	1386.00770053279	515.851107573168	518.936045923093	500.239937113016	719.418104944272	343.828599653307	760.939454899014	681.776069195812	516.102721156458	905.647833027936	1010.12350707771	609.729115187231	1153.77237239094	464.816192291254	884.775105394646	614.296891277904	1081.11286288697	956.852770411996	1112.97643287851	817.884336954378	1416.27155081857	494.140578780111	341.082516573914	1398.96609195036	1332.40948477458	863.954242617371	662.454203969683	854.653492388646	1229.4112302584	1094.76535332576	1270.75265836917	1126.88581012164	1430.54885958579
DDX26B	2042.49854195502	2056.53860381605	2143.28863078032	2256.97248084979	1594.01968077018	2055.79905366401	1611.44416283549	2114.61845798591	1625.59266543765	2334.27950030636	1906.66693925685	2232.37540699264	1671.56199703909	2066.69580105912	1443.39618147592	2063.17612248686	1716.6268872275	1367.23038776593	1240.25382216035	2298.49016422819	2044.56493428035	1114.8351536678	1862.82110763729	1292.25288985437	1901.34968559718	2268.13081455149	1087.50226793855	1402.14205125924	1589.48646369398	1616.47996352167	2083.75541919371	1731.61989853354	1980.75384015585	1619.72913623206	2161.94802937417	2122.80630011048	2000.82308252552	1581.21379798319	1591.38358460639	1575.7879615047	1642.95476149816	1684.2197333061	1330.0165325286	1532.75557288043	1848.25257397559	1497.74705094352	1409.50740443962	2261.81798728958	1578.61337802408	1844.67354259532	1676.20805373762	1526.95091380006	2326.24021688469	1661.23884019392	1608.55937093696	1908.60534860195	1955.08844283964	1950.87330245268	1823.26428780212	2081.93393413931	1776.38848541866	1822.00686725267	1222.43220553939	1535.77806183596	1650.80583329018	1599.73337158693	1503.11264619235	1578.82956901336	1440.89367323695	1240.30788274769	1293.8150717091	1581.74126087129	1277.07372921863	1473.83460454218	1445.28440876718	1373.93044523002	1480.21665311466	1423.85926573976	1247.33598896067	1429.46052444224	1618.27899816355	1110.48760562863	1781.18305748497	1365.71590978937	1351.68347905051	1408.74390102332	1444.38705915427	1650.49832068168	1968.40185583453	1327.33343313494	1164.50815818309	1366.33500483482	1788.61732219598	1956.16882066195	1303.34291140786	2032.17662908898	1109.98533595817	1232.9786801235	1797.5268435872	1688.97747427951	1357.11720645434	2023.27667225504	1341.80980741135	1311.52110060844	1154.47030330084	1796.65969899915
